cliente_id,zona_id,plan_mbps,estado,fecha_alta
C000601,Z001,300,SUSPENDIDO,2025-09-26
C000602,Z001,200, activo ,2024-11-29
C000603,Z001,200,Activo,2025-03-16
C000604,Z001,100,Activo,2025-02-17
C000605,Z001,100,ACTIVO,2024-12-02
C000606,Z001,300, activo ,2025-07-18
C000607,Z001,200,ACTIVO,2024-03-30
C000608,Z001,100,ACTIVO,2026-05-10
C000609,Z001,200,ACTIVO,2024-06-19
C000610,Z001,300,Activo,2026-03-05
C000611,Z001,100,ACTIVO,2025-12-09
C000612,Z001,100,ACTIVO,2025-03-06
C000613,Z001,200,ACTIVO,2025-09-28
C000614,Z001,300,ACTIVO,2025-05-10
C000615,Z001,200, activo ,2025-06-07
C000616,Z001,500,ACTIVO,2025-11-04
C000617,Z001,500,ACTIVO,2024-11-01
C000618,Z001,100,ACTIVO,2024-11-20
C000619,Z001,200,ACTIVO,2026-03-29
C000620,Z001,200,ACTIVO,2025-11-07
C000621,Z001,100,ACTIVO,2025-09-22
C000622,Z001,200,ACTIVO,2024-09-29
C000623,Z001,300, activo ,2024-11-24
C000624,Z001,300, activo ,2025-03-24
C000625,Z001,600,Activo,2025-01-31
C000626,Z001,500, activo ,2026-03-11
C000627,Z001,200,ACTIVO,2025-10-01
C000628,Z001,200,ACTIVO,2024-01-15
C000629,Z001,200,ACTIVO,2025-11-18
C000630,Z001,500,ACTIVO,2025-05-11
C000631,Z001,100, activo ,2024-03-02
C000632,Z001,600, activo ,2026-02-02
C000633,Z001,500,ACTIVO,2024-04-25
C000634,Z001,200,Activo,2024-12-27
C000635,Z001,500,ACTIVO,2026-06-14
C000636,Z001,200,ACTIVO,2025-05-16
C000637,Z001,100,ACTIVO,2025-07-20
C000638,Z001,200, activo ,2026-05-04
C000639,Z001,300,ACTIVO,2025-10-27
C000640,Z001,500,ACTIVO,2024-06-06
C000641,Z001,500,ACTIVO,2024-09-26
C000642,Z001,500,ACTIVO,2025-09-01
C000643,Z001,200,SUSPENDIDO,2025-05-20
C000644,Z001,200,ACTIVO,2024-08-26
C000645,Z001,200,Activo,2025-07-01
C000646,Z001,200, activo ,2025-11-25
C000647,Z001,100,ACTIVO,2025-05-29
C000648,Z001,600,ACTIVO,2025-05-29
C000649,Z001,100,ACTIVO,2025-10-17
C000650,Z001,100,ACTIVO,2025-12-29
C000651,Z001,300,ACTIVO,2024-07-31
C000652,Z001,100,ACTIVO,2024-06-18
C000653,Z001,200, activo ,2025-04-18
C000654,Z001,300,SUSPENDIDO,2025-08-01
C000655,Z001,200,ACTIVO,2024-08-06
C000656,Z001,200,Activo,2026-04-11
C000657,Z001,300,ACTIVO,2025-01-07
C000658,Z001,100,ACTIVO,2025-02-25
C000659,Z001,200,ACTIVO,2024-06-22
C000660,Z001,500, activo ,2025-12-17
C000661,Z001,200,ACTIVO,2024-04-16
C000662,Z001,100, activo ,2024-08-17
C000663,Z001,200,ACTIVO,2024-12-28
C000664,Z001,200,ACTIVO,2026-02-01
C000665,Z001,100,Activo,2025-01-25
C000666,Z001,100, activo ,2025-12-05
C000667,Z001,500, activo ,2024-03-06
C000668,Z001,100, activo ,2024-07-23
C000669,Z001,200,Activo,2025-04-28
C000670,Z001,100, activo ,2025-11-14
C000671,Z001,500,Activo,2026-05-27
C000672,Z001,500,ACTIVO,2025-02-01
C000673,Z001,300, activo ,2024-05-25
C000674,Z001,200,ACTIVO,2025-11-05
C000675,Z001,100,ACTIVO,2025-08-28
C000676,Z001,300,ACTIVO,2025-03-30
C000677,Z001,300, activo ,2025-12-19
C000678,Z001,300,Activo,2024-08-10
C000679,Z001,200,ACTIVO,2024-10-30
C000680,Z001,600,Activo,2025-12-16
C000681,Z001,500,SUSPENDIDO,2024-12-19
C000682,Z001,300,ACTIVO,2024-11-12
C000683,Z001,600,ACTIVO,2025-06-21
C000684,Z001,500,ACTIVO,2025-01-06
C000685,Z001,300,ACTIVO,2025-07-03
C000686,Z001,500,ACTIVO,2026-05-31
C000687,Z001,300,ACTIVO,2024-07-30
C000688,Z001,300, activo ,2025-06-29
C000689,Z001,100,ACTIVO,2026-04-06
C000690,Z001,300,ACTIVO,2025-10-02
C000691,Z001,100,ACTIVO,2026-01-06
C000692,Z001,100,ACTIVO,2026-02-17
C000693,Z001,500,ACTIVO,2024-11-19
C000694,Z001,200, activo ,2025-11-05
C000695,Z001,300, activo ,2024-09-25
C000696,Z001,200,Activo,2024-07-13
C000697,Z001,200,ACTIVO,2025-01-01
C000698,Z001,600,Activo,2024-01-25
C000699,Z001,300,Activo,2026-04-15
C000700,Z001,200,ACTIVO,2025-04-23
C000701,Z001,300,ACTIVO,2024-01-16
C000702,Z001,500,ACTIVO,2026-03-10
C000703,Z001,300,ACTIVO,2024-08-24
C000704,Z001,500, activo ,2026-05-25
C000705,Z001,200,ACTIVO,2024-09-18
C000706,Z001,100,ACTIVO,2024-07-09
C000707,Z001,100,SUSPENDIDO,2024-03-19
C000708,Z001,100, activo ,2024-03-07
C000709,Z001,300,Activo,2024-02-03
C000710,Z001,500,Activo,2025-07-21
C000711,Z001,200,Activo,2025-01-08
C000712,Z001,200,ACTIVO,2025-02-06
C000713,Z001,100, activo ,2025-12-04
C000714,Z001,100,ACTIVO,2024-08-22
C000715,Z001,500,ACTIVO,2026-05-07
C000716,Z001,500,ACTIVO,2025-09-09
C000717,Z001,300,ACTIVO,2025-11-08
C000718,Z001,300, activo ,2024-07-13
C000719,Z001,200,ACTIVO,2024-08-11
C000720,Z001,300,Activo,2024-09-17
C000721,Z001,300,Activo,2026-04-12
C000722,Z001,300,Activo,2024-05-01
C000723,Z001,300,ACTIVO,2025-11-07
C000724,Z001,200,ACTIVO,2025-02-06
C000725,Z001,100,ACTIVO,2026-01-19
C000726,Z001,100, activo ,2025-10-30
C000727,Z001,300,Activo,2026-05-14
C000728,Z001,200,Activo,2025-03-01
C000729,Z001,500,ACTIVO,2026-05-13
C000730,Z001,300,Activo,2025-04-20
C000731,Z001,100,ACTIVO,2025-08-24
C000732,Z001,500,ACTIVO,2025-03-09
C000733,Z001,200,SUSPENDIDO,2025-04-06
C000734,Z001,100,ACTIVO,2025-02-09
C000735,Z001,100,ACTIVO,2025-08-04
C000736,Z001,300,Activo,2025-01-23
C000737,Z001,100,ACTIVO,2026-05-27
C000738,Z001,500,ACTIVO,2024-05-18
C000739,Z001,300,ACTIVO,2024-12-21
C000740,Z001,200,Activo,2025-07-31
C000741,Z001,100, activo ,2026-04-30
C000742,Z001,300, activo ,2025-03-26
C000743,Z001,600,ACTIVO,2025-10-14
C000744,Z001,200,ACTIVO,2024-09-15
C000745,Z001,300,SUSPENDIDO,2024-01-08
C000746,Z001,200,Activo,2026-06-10
C000747,Z001,500, activo ,2024-10-17
C000748,Z001,200, activo ,2024-07-02
C000749,Z001,200,ACTIVO,2024-08-05
C000750,Z001,600, activo ,2026-06-06
C000751,Z001,500,ACTIVO,2024-02-03
C000752,Z001,300,ACTIVO,2024-10-15
C000753,Z001,200,Activo,2025-01-06
C000754,Z001,300,ACTIVO,2025-01-02
C000755,Z001,200,ACTIVO,2025-01-22
C000756,Z001,500,ACTIVO,2024-06-18
C000757,Z001,100,Activo,2026-06-05
C000758,Z001,100,ACTIVO,2025-05-13
C000759,Z001,100,Activo,2026-03-13
C000760,Z001,100,ACTIVO,2024-09-04
C000761,Z001,300,ACTIVO,2024-01-21
C000762,Z001,100,Activo,2026-02-02
C000763,Z001,200,ACTIVO,2024-12-10
C000764,Z001,500, activo ,2024-03-05
C000765,Z001,100,ACTIVO,2025-06-18
C000766,Z001,300,ACTIVO,2026-03-24
C000767,Z001,100,Activo,2024-05-06
C000768,Z001,300,SUSPENDIDO,2025-10-14
C000769,Z001,200,ACTIVO,2026-04-08
C000770,Z001,200,ACTIVO,2025-03-05
C000771,Z001,100,ACTIVO,2025-03-09
C000772,Z001,100,ACTIVO,2025-10-02
C000773,Z001,300,Activo,2025-07-22
C000774,Z001,500,Activo,2025-11-29
C000775,Z001,100,ACTIVO,2025-07-12
C000776,Z001,200,ACTIVO,2025-06-27
C000777,Z001,100,ACTIVO,2024-05-26
C000778,Z001,100, activo ,2025-01-07
C000779,Z001,500,ACTIVO,2025-07-01
C000780,Z001,100, activo ,2026-04-16
C000781,Z001,600,ACTIVO,2026-02-24
C000782,Z001,600, activo ,2025-11-17
C000783,Z001,600,ACTIVO,2025-12-11
C000784,Z001,500,Activo,2024-03-11
C000785,Z001,300,ACTIVO,2025-07-28
C000786,Z001,100,Activo,2025-05-29
C000787,Z001,100,Activo,2024-06-14
C000788,Z001,200,ACTIVO,2026-02-03
C000789,Z001,200,SUSPENDIDO,2024-04-27
C000790,Z001,200,ACTIVO,2025-10-21
C000791,Z001,100,ACTIVO,2025-06-17
C000792,Z001,300,ACTIVO,2026-04-28
C000793,Z001,500,ACTIVO,2024-06-28
C000794,Z001,200,Activo,2026-02-05
C000795,Z001,500,ACTIVO,2024-03-26
C000796,Z001,600,ACTIVO,2025-09-15
C000797,Z001,100,Activo,2026-02-10
C000798,Z001,100,ACTIVO,2024-11-01
C000799,Z001,300,ACTIVO,2025-04-05
C000800,Z001,500,ACTIVO,2024-10-28
C000801,Z001,500,ACTIVO,2025-12-21
C000802,Z001,300,ACTIVO,2026-05-07
C000803,Z001,500,ACTIVO,2024-09-11
C000804,Z001,100,Activo,2024-05-07
C000805,Z001,100,ACTIVO,2025-02-13
C000806,Z001,200,ACTIVO,2024-05-05
C000807,Z001,200,ACTIVO,2025-01-18
C000808,Z001,300,ACTIVO,2024-01-29
C000809,Z001,300,ACTIVO,2025-01-06
C000810,Z001,200,ACTIVO,2024-01-13
C000811,Z001,200, activo ,2024-01-06
C000812,Z001,200,ACTIVO,2024-12-06
C000813,Z001,100,ACTIVO,2025-11-11
C000814,Z001,200,ACTIVO,2024-11-06
C000815,Z001,300, activo ,2024-10-19
C000816,Z001,300,Activo,2024-01-21
C000817,Z001,200, activo ,2025-03-27
C000818,Z001,500,SUSPENDIDO,2025-07-23
C000819,Z001,100,ACTIVO,2026-05-13
C000820,Z001,100,ACTIVO,2025-05-07
C000821,Z001,600,ACTIVO,2024-03-11
C000822,Z001,500,ACTIVO,2025-02-11
C000823,Z001,200,SUSPENDIDO,2024-09-18
C000824,Z001,100,ACTIVO,2025-03-03
C000825,Z001,500,ACTIVO,2025-12-10
C000826,Z001,100,ACTIVO,2025-03-29
C000827,Z001,500,ACTIVO,2026-06-07
C000828,Z001,200,ACTIVO,2026-05-24
C000829,Z001,500,ACTIVO,2024-04-26
C000830,Z001,500,ACTIVO,2024-09-08
C000831,Z001,200,SUSPENDIDO,2024-07-23
C000832,Z001,200,ACTIVO,2024-06-16
C000833,Z001,200,ACTIVO,2025-10-04
C000834,Z001,100,Activo,2025-09-04
C000835,Z001,200,ACTIVO,2024-12-26
C000836,Z001,300,ACTIVO,2024-11-09
C000837,Z001,200, activo ,2024-02-20
C000838,Z001,100, activo ,2025-05-29
C000839,Z001,200,ACTIVO,2025-05-23
C000840,Z001,100,ACTIVO,2025-03-21
C000841,Z001,300,ACTIVO,2024-09-24
C000842,Z001,500,Activo,2025-12-27
C000843,Z001,300,Activo,2025-09-08
C000844,Z001,200,ACTIVO,2026-06-12
C000845,Z001,200,ACTIVO,2025-12-04
C000846,Z001,300,ACTIVO,2024-06-09
C000847,Z001,500,ACTIVO,2024-08-20
C000848,Z001,100,ACTIVO,2024-02-05
C000849,Z001,200,ACTIVO,2024-11-13
C000850,Z001,100,ACTIVO,2024-09-08
C000851,Z001,200,ACTIVO,2024-11-03
C000852,Z001,100,ACTIVO,2024-10-22
C000853,Z001,100,Activo,2025-06-23
C000854,Z001,500,ACTIVO,2026-06-10
C000855,Z001,200,ACTIVO,2024-01-30
C000856,Z001,300, activo ,2025-11-27
C000857,Z001,500,ACTIVO,2024-04-19
C000858,Z001,500,ACTIVO,2025-11-21
C000859,Z001,500,ACTIVO,2026-04-14
C000860,Z001,300,ACTIVO,2026-06-13
C000861,Z001,300,ACTIVO,2025-08-24
C000862,Z001,500,Activo,2025-11-24
C000863,Z001,500,ACTIVO,2025-11-07
C000864,Z001,200,ACTIVO,2024-09-05
C000865,Z001,200,ACTIVO,2026-05-24
C000866,Z001,200, activo ,2024-12-19
C000867,Z001,200, activo ,2026-04-05
C000868,Z001,200,ACTIVO,2025-01-18
C000869,Z001,200,ACTIVO,2024-12-03
C000870,Z001,100,ACTIVO,2025-03-28
C000871,Z001,300,ACTIVO,2025-03-10
C000872,Z001,200,SUSPENDIDO,2026-01-11
C000873,Z001,300,SUSPENDIDO,2025-06-04
C000874,Z001,100,ACTIVO,2026-01-24
C000875,Z001,100, activo ,2024-09-29
C000876,Z001,200, activo ,2025-06-09
C000877,Z001,100,ACTIVO,2024-12-10
C000878,Z001,100,ACTIVO,2025-10-10
C000879,Z001,500,ACTIVO,2025-04-02
C000880,Z001,200,Activo,2025-04-06
C000881,Z001,100, activo ,2024-08-23
C000882,Z001,100,ACTIVO,2026-03-16
C000883,Z001,300,Activo,2025-03-17
C000884,Z001,100,ACTIVO,2025-02-02
C000885,Z001,600,ACTIVO,2024-10-10
C000886,Z001,200, activo ,2026-02-24
C000887,Z001,100,ACTIVO,2025-06-10
C000888,Z001,500,ACTIVO,2026-04-16
C000889,Z001,200,ACTIVO,2025-10-25
C000890,Z001,100, activo ,2025-01-09
C000891,Z001,200,Activo,2025-07-05
C000892,Z001,100,Activo,2024-03-01
C000893,Z001,200,Activo,2025-02-05
C000894,Z001,500,Activo,2024-03-25
C000895,Z001,500,ACTIVO,2026-02-04
C000896,Z001,200,ACTIVO,2024-10-15
C000897,Z001,200,ACTIVO,2025-02-25
C000898,Z001,200,ACTIVO,2024-11-27
C000899,Z001,100,ACTIVO,2024-10-03
C000900,Z001,200,ACTIVO,2025-07-18
C000901,Z001,200,Activo,2024-01-16
C000902,Z001,300,SUSPENDIDO,2024-12-06
C000903,Z001,200, activo ,2026-03-31
C000904,Z001,100,ACTIVO,2025-12-15
C000905,Z001,300,SUSPENDIDO,2025-12-21
C000906,Z001,100,ACTIVO,2025-02-16
C000907,Z001,100,Activo,2024-01-27
C000908,Z001,300, activo ,2025-04-01
C000909,Z001,300,Activo,2025-02-05
C000910,Z001,500, activo ,2025-11-10
C000911,Z001,100,ACTIVO,2025-09-30
C000912,Z001,500,Activo,2024-07-13
C000913,Z001,200,ACTIVO,2026-03-18
C000914,Z001,300,ACTIVO,2024-11-01
C000915,Z001,100, activo ,2025-10-02
C000916,Z001,100,ACTIVO,2025-11-18
C000917,Z001,600,Activo,2025-06-12
C000918,Z001,200,ACTIVO,2025-07-03
C000919,Z001,100,Activo,2025-07-09
C000920,Z001,100,Activo,2024-02-08
C000921,Z001,500,Activo,2024-07-08
C000922,Z001,200,ACTIVO,2025-02-28
C000923,Z001,200,ACTIVO,2025-05-19
C000924,Z001,300, activo ,2025-01-23
C000925,Z001,600,ACTIVO,2024-12-18
C000926,Z001,100,ACTIVO,2024-12-12
C000927,Z001,200,ACTIVO,2024-04-01
C000928,Z001,200, activo ,2025-11-18
C000929,Z001,100,ACTIVO,2024-01-24
C000930,Z001,100,ACTIVO,2024-12-28
C000931,Z001,600,ACTIVO,2024-04-20
C000932,Z001,300,ACTIVO,2024-06-27
C000933,Z001,300,ACTIVO,2024-10-08
C000934,Z001,100,ACTIVO,2026-01-14
C000935,Z001,300, activo ,2026-01-19
C000936,Z001,300,ACTIVO,2024-11-28
C000937,Z001,100,ACTIVO,2025-04-10
C000938,Z001,200,Activo,2025-10-17
C000939,Z001,100, activo ,2025-09-28
C000940,Z001,100,ACTIVO,2026-01-21
C000941,Z001,100, activo ,2025-10-23
C000942,Z001,300,ACTIVO,2024-07-30
C000943,Z001,500,ACTIVO,2024-01-26
C000944,Z001,600,ACTIVO,2025-03-26
C000945,Z001,500,ACTIVO,2024-09-18
C000946,Z001,500,Activo,2025-03-05
C000947,Z001,300,ACTIVO,2026-01-14
C000948,Z001,200,ACTIVO,2025-01-11
C000949,Z001,200,ACTIVO,2025-09-18
C000950,Z001,200,ACTIVO,2024-10-01
C000951,Z001,100, activo ,2024-07-09
C000952,Z001,100,Activo,2025-06-25
C000953,Z001,500,ACTIVO,2025-01-28
C000954,Z001,100,ACTIVO,2024-05-15
C000955,Z001,300,SUSPENDIDO,2024-08-30
C000956,Z001,300,ACTIVO,2024-02-10
C000957,Z001,300,Activo,2026-01-29
C000958,Z001,100,ACTIVO,2024-11-19
C000959,Z001,600,ACTIVO,2024-12-22
C000960,Z001,100,ACTIVO,2024-06-19
C000961,Z001,300, activo ,2025-09-14
C000962,Z001,500, activo ,2025-11-08
C000963,Z001,200,ACTIVO,2025-11-02
C000964,Z001,200, activo ,2024-09-24
C000965,Z001,300,SUSPENDIDO,2025-03-25
C000966,Z001,200,ACTIVO,2025-01-10
C000967,Z001,100,ACTIVO,2026-05-29
C000968,Z001,100, activo ,2025-04-19
C000969,Z001,100,ACTIVO,2025-11-07
C000970,Z001,100, activo ,2025-11-19
C000971,Z001,300,ACTIVO,2024-02-20
C000972,Z001,300,Activo,2025-09-14
C000973,Z001,500,Activo,2026-03-02
C000974,Z001,200,Activo,2025-06-11
C000975,Z001,600,ACTIVO,2024-06-20
C000976,Z001,200,Activo,2025-08-20
C000977,Z001,600,ACTIVO,2024-01-06
C000978,Z001,200,ACTIVO,2024-07-01
C000979,Z001,300,ACTIVO,2025-03-09
C000980,Z001,300,ACTIVO,2024-12-29
C000981,Z001,300,Activo,2024-06-19
C000982,Z001,500,Activo,2025-07-31
C000983,Z001,200,Activo,2025-11-30
C000984,Z001,200,ACTIVO,2024-04-01
C000985,Z001,500,Activo,2024-10-24
C000986,Z001,300,ACTIVO,2024-03-22
C000987,Z001,300, activo ,2024-12-07
C000988,Z001,300,ACTIVO,2025-06-18
C000989,Z001,200, activo ,2024-02-02
C000990,Z001,200,ACTIVO,2025-10-12
C000991,Z001,100,ACTIVO,2024-12-04
C000992,Z001,200, activo ,2024-06-22
C000993,Z001,200,ACTIVO,2026-04-30
C000994,Z001,200, activo ,2024-04-05
C000995,Z001,200,Activo,2025-12-22
C000996,Z001,100,Activo,2025-12-23
C000997,Z001,600,ACTIVO,2024-06-22
C000998,Z001,500, activo ,2024-02-15
C000999,Z001,200,ACTIVO,2025-08-01
C001000,Z001,500,ACTIVO,2024-07-09
C001001,Z001,100,Activo,2025-11-26
C001002,Z001,500,ACTIVO,2026-05-05
C001003,Z001,100, activo ,2025-08-16
C001004,Z001,200,Activo,2026-04-23
C001005,Z001,200,ACTIVO,2026-02-23
C001006,Z001,100,ACTIVO,2024-04-17
C001007,Z001,500,ACTIVO,2024-01-19
C001008,Z001,300,ACTIVO,2024-07-23
C001009,Z001,100,ACTIVO,2025-12-28
C001010,Z001,300, activo ,2024-11-27
C001011,Z001,100, activo ,2024-02-14
C001012,Z001,500,Activo,2026-03-23
C001013,Z001,300,Activo,2025-04-07
C001014,Z001,100,SUSPENDIDO,2025-09-13
C001015,Z001,300, activo ,2024-05-08
C001016,Z001,100,ACTIVO,2024-12-05
C001017,Z001,200,ACTIVO,2025-04-12
C001018,Z001,200,ACTIVO,2024-11-01
C001019,Z001,200,SUSPENDIDO,2025-02-03
C001020,Z001,200,ACTIVO,2024-06-04
C001021,Z001,300,ACTIVO,2024-04-08
C001022,Z001,600,ACTIVO,2025-08-02
C001023,Z001,300,ACTIVO,2024-08-02
C001024,Z001,200,ACTIVO,2024-08-24
C001025,Z001,300,Activo,2024-04-13
C001026,Z001,200,Activo,2025-11-03
C001027,Z001,200,ACTIVO,2025-10-15
C001028,Z001,300,SUSPENDIDO,2024-03-30
C001029,Z001,100,ACTIVO,2025-07-30
C001030,Z001,500,ACTIVO,2025-11-06
C001031,Z001,300,Activo,2025-12-21
C001032,Z001,100, activo ,2026-02-12
C001033,Z001,100, activo ,2024-11-15
C001034,Z001,100,ACTIVO,2024-03-10
C001035,Z001,200,ACTIVO,2024-07-03
C001036,Z001,200,ACTIVO,2024-05-29
C001037,Z001,300, activo ,2025-12-03
C001038,Z001,100,ACTIVO,2025-08-10
C001039,Z001,500,ACTIVO,2024-11-29
C001040,Z001,500,SUSPENDIDO,2025-01-01
C001041,Z001,200,Activo,2025-04-15
C001042,Z001,300,ACTIVO,2025-02-15
C001043,Z001,100,Activo,2025-12-24
C001044,Z001,300,ACTIVO,2024-07-28
C001045,Z001,500, activo ,2025-04-20
C001046,Z001,300,ACTIVO,2025-03-19
C001047,Z001,200,ACTIVO,2024-12-04
C001048,Z001,500, activo ,2026-02-13
C001049,Z001,500,SUSPENDIDO,2024-11-11
C001050,Z001,500,ACTIVO,2024-07-24
C001051,Z001,200,ACTIVO,2024-11-06
C001052,Z001,200,ACTIVO,2024-11-04
C001053,Z001,100,ACTIVO,2026-01-19
C001054,Z001,300,ACTIVO,2026-03-09
C001055,Z001,200,ACTIVO,2025-07-07
C001056,Z001,500,ACTIVO,2024-07-07
C001057,Z001,300,Activo,2026-06-11
C001058,Z001,500,ACTIVO,2025-06-01
C001059,Z001,500,Activo,2026-04-10
C001060,Z001,300, activo ,2025-12-19
C001061,Z001,600,ACTIVO,2024-07-29
C001062,Z001,300,ACTIVO,2026-01-02
C001063,Z001,500,ACTIVO,2025-01-03
C001064,Z001,100,ACTIVO,2025-05-23
C001065,Z001,500,ACTIVO,2026-04-01
C001066,Z001,200,ACTIVO,2024-12-20
C001067,Z001,500, activo ,2025-06-30
C001068,Z001,300,ACTIVO,2024-03-04
C001069,Z001,300,ACTIVO,2024-09-13
C001070,Z001,200,ACTIVO,2024-12-24
C001071,Z001,200,ACTIVO,2025-12-06
C001072,Z001,300,ACTIVO,2026-01-06
C001073,Z001,500, activo ,2024-09-02
C001074,Z001,300,ACTIVO,2024-05-18
C001075,Z001,300,ACTIVO,2025-10-30
C001076,Z001,200,ACTIVO,2025-08-27
C001077,Z001,500,ACTIVO,2024-02-24
C001078,Z001,600, activo ,2026-02-27
C001079,Z001,100, activo ,2025-05-03
C001080,Z001,200, activo ,2024-01-29
C001081,Z001,300,ACTIVO,2024-01-23
C001082,Z001,500,Activo,2024-12-15
C001083,Z001,200, activo ,2024-10-06
C001084,Z001,100,Activo,2024-07-25
C001085,Z001,600,ACTIVO,2024-09-27
C001086,Z001,100, activo ,2024-08-12
C001087,Z001,100,ACTIVO,2025-04-18
C001088,Z001,100,ACTIVO,2026-06-10
C001089,Z001,200, activo ,2024-08-14
C001090,Z001,200,ACTIVO,2024-11-15
C001091,Z001,300, activo ,2024-10-04
C001092,Z001,200, activo ,2024-05-02
C001093,Z001,100,ACTIVO,2024-06-27
C001094,Z001,200,ACTIVO,2025-05-14
C001095,Z001,200,ACTIVO,2024-02-21
C001096,Z001,300,ACTIVO,2025-04-21
C001097,Z001,100, activo ,2025-04-25
C001098,Z001,300,ACTIVO,2024-06-06
C001099,Z001,300,ACTIVO,2025-11-27
C001100,Z001,200,ACTIVO,2024-06-16
C001101,Z001,100,Activo,2025-04-24
C001102,Z001,100, activo ,2026-01-23
C001103,Z001,500, activo ,2025-04-02
C001104,Z001,300,ACTIVO,2025-09-20
C001105,Z001,300, activo ,2025-07-05
C001106,Z001,200,ACTIVO,2024-03-31
C001107,Z001,500,ACTIVO,2024-03-20
C001108,Z001,500,SUSPENDIDO,2025-08-30
C001109,Z001,100, activo ,2024-07-15
C001110,Z001,100,Activo,2026-03-09
C001111,Z001,200,Activo,2025-05-14
C001112,Z001,200,ACTIVO,2025-04-07
C001113,Z001,100,ACTIVO,2024-03-24
C001114,Z001,200,ACTIVO,2025-07-28
C001115,Z001,300,Activo,2025-10-04
C001116,Z001,500,ACTIVO,2025-04-30
C001117,Z001,500,ACTIVO,2025-02-17
C001118,Z001,600, activo ,2025-10-27
C001119,Z001,300,Activo,2026-02-04
C001120,Z001,300,Activo,2024-11-13
C001121,Z001,600,ACTIVO,2025-07-01
C001122,Z001,300,ACTIVO,2024-02-25
C001123,Z001,200,ACTIVO,2025-05-29
C001124,Z001,100,ACTIVO,2025-10-19
C001125,Z001,100, activo ,2024-07-06
C001126,Z001,100,ACTIVO,2025-09-16
C001127,Z001,300,ACTIVO,2025-11-20
C001128,Z001,200, activo ,2025-06-21
C001129,Z001,200,Activo,2025-07-02
C001130,Z001,600,SUSPENDIDO,2024-02-18
C001131,Z001,300,ACTIVO,2024-08-08
C001132,Z001,500,Activo,2024-07-16
C001133,Z001,100,ACTIVO,2025-05-06
C001134,Z001,500,Activo,2025-02-20
C001135,Z001,300,Activo,2025-03-20
C001136,Z001,200,ACTIVO,2024-08-31
C001137,Z001,300,ACTIVO,2025-05-04
C001138,Z001,200,ACTIVO,2025-01-29
C001139,Z001,300,ACTIVO,2025-06-12
C001140,Z001,300,ACTIVO,2024-02-27
C001141,Z001,200,ACTIVO,2024-10-07
C001142,Z001,200,Activo,2026-01-03
C001143,Z001,500,Activo,2026-05-11
C001144,Z001,300,ACTIVO,2025-01-23
C001145,Z001,200,ACTIVO,2024-07-12
C001146,Z001,100,ACTIVO,2024-10-12
C001147,Z001,100,ACTIVO,2025-08-09
C001148,Z001,500,ACTIVO,2025-05-16
C001149,Z001,300,ACTIVO,2024-01-16
C001150,Z001,200,ACTIVO,2024-01-19
C001151,Z001,100,ACTIVO,2024-05-09
C001152,Z001,200,ACTIVO,2024-12-27
C001153,Z001,100,ACTIVO,2024-10-10
C001154,Z001,200,ACTIVO,2025-05-09
C001155,Z001,100,ACTIVO,2025-03-19
C001156,Z001,100,ACTIVO,2026-04-27
C001157,Z001,100,SUSPENDIDO,2025-05-27
C001158,Z001,300,SUSPENDIDO,2025-07-09
C001159,Z001,100,SUSPENDIDO,2024-12-29
C001160,Z001,300,ACTIVO,2024-07-02
C001161,Z001,200, activo ,2024-10-03
C001162,Z001,600,ACTIVO,2024-05-14
C001163,Z001,300,SUSPENDIDO,2025-06-17
C001164,Z001,500,ACTIVO,2024-02-21
C001165,Z001,300,ACTIVO,2025-04-10
C001166,Z001,300,ACTIVO,2025-04-25
C001167,Z001,100,ACTIVO,2024-08-17
C001168,Z001,100,Activo,2026-02-07
C001169,Z001,600,ACTIVO,2026-02-25
C001170,Z001,300,ACTIVO,2024-05-24
C001171,Z001,300,Activo,2025-01-05
C001172,Z001,200,Activo,2025-06-13
C001173,Z001,300,ACTIVO,2026-04-01
C001174,Z001,500,Activo,2025-05-21
C001175,Z001,200,ACTIVO,2025-10-02
C001176,Z001,200,ACTIVO,2024-03-18
C001177,Z001,600,ACTIVO,2024-04-27
C001178,Z001,100,ACTIVO,2026-01-03
C001179,Z001,200,ACTIVO,2025-04-29
C001180,Z001,600, activo ,2025-12-19
C001181,Z001,100,Activo,2024-06-18
C001182,Z001,500,ACTIVO,2024-05-13
C001183,Z001,200,ACTIVO,2025-04-16
C001184,Z001,200, activo ,2024-01-11
C001185,Z001,500,SUSPENDIDO,2026-03-31
C001186,Z001,300,ACTIVO,2024-03-31
C001187,Z001,300,ACTIVO,2026-01-24
C001188,Z001,300,ACTIVO,2024-09-12
C001189,Z001,200,Activo,2024-08-16
C001190,Z001,500,ACTIVO,2024-04-25
C001191,Z001,500,Activo,2025-09-04
C001192,Z001,300, activo ,2025-10-01
C001193,Z001,300,ACTIVO,2025-10-31
C001194,Z001,300,ACTIVO,2024-03-30
C001195,Z001,200,ACTIVO,2026-05-17
C001196,Z001,100,Activo,2025-05-08
C001197,Z001,500, activo ,2024-05-06
C001198,Z001,300,ACTIVO,2024-10-05
C001199,Z001,200,Activo,2024-04-29
C001200,Z001,600,ACTIVO,2024-07-08
C001201,Z002,500,ACTIVO,2025-02-24
C001202,Z002,300,ACTIVO,2024-08-08
C001203,Z002,300,ACTIVO,2025-04-25
C001204,Z002,100,Activo,2024-04-09
